id,product,narrative,gpt_4o_prediction,time-gpt-4o,gpt_4o_mini_prediction,time-gpt-4o-mini,claude_3_5_sonnet_prediction,time-claude-3-5-sonnet-latest,claude_3_5_haiku_prediction,time-claude-3-5-haiku-latest,deepseek-chat_prediction,time-deepseek-chat,gemini-2.0-flash_prediction,time-gemini-2.0-flash,gemini-2.0-flash-lite_prediction,time-gemini-2.0-flash-lite,gemini-1.5-pro_prediction,time-gemini-1.5-pro,gemini-1.5-flash_prediction,time-gemini-1.5-flash,claude-3-7-sonnet_prediction,time-claude-3-7-sonnet-latest,gpt-4.5-preview_prediction,time-gpt-4.5-preview-2025-02-27,gpt-o1_prediction,time-o1-2024-12-17,gpt-o3-mini_prediction,time-o3-mini-2025-01-31,deepseek-reasoner_prediction,time-deepseek-reasoner
272,credit_card,problem waifer credit card continue charge dollar paid year ago exposed problem year fixed reloaded amount many time pay money bought mattress year ago tell go back investigate understand,credit_card,0.7046,credit_card,0.7101,credit_card,1.6749,credit_card,1.4222,credit_card,51.8716,credit_card,0.906,credit_card,0.5505,credit_card,0.729,credit_card,0.8177,credit_card,2.1505,credit_card,0.8767,credit_card,3.4686,credit_card,1.8235,credit_card,20.4257
273,retail_banking,week half ago bank account hacked someone emptied bank account sending money called chase told happened refuse refund stolen fund unacceptable ca believe going refund money stolen account,retail_banking,0.8119,retail_banking,0.6011,retail_banking,1.9849,retail_banking,1.2156,retail_banking,118.2629,retail_banking,0.7024,retail_banking,0.6125,retail_banking,0.608,retail_banking,0.8002,retail_banking,0.7889,retail_banking,1.1298,retail_banking,4.833,retail_banking,2.0324,retail_banking,19.4431
274,credit_reporting,saying owe already settled debt back credit score starting fall debt increased three credit bureau false information company used collect debt charge show bank account somehow debt returned please help company question company used collect debt,debt_collection,0.6041,debt_collection,0.638,debt_collection,1.7293,debt_collection,2.3436,debt_collection,83.3441,credit_reporting,0.6021,debt_collection,0.9002,debt_collection,0.8251,debt_collection,0.7787,debt_collection,0.9069,debt_collection,0.9891,debt_collection,6.8097,credit_reporting,2.4433,debt_collection,43.5043
275,debt_collection,received alert credit report alleged debt company never interaction contact transaction collection agency amerassist ar solution reported original lender listed information listed never contacted never received information regarding debt recognize original lender affiliation entity,credit_reporting,4.8019,debt_collection,0.9153,debt_collection,2.2402,debt_collection,1.9093,credit_reporting,130.1611,credit_reporting,0.6008,credit_reporting,0.7963,credit_reporting,0.9032,credit_reporting,0.8296,debt_collection,0.9073,debt_collection,1.1168,credit_reporting,12.2642,debt_collection,12.7696,credit_reporting,15.4379
276,credit_card,whilst vacation dinner restaurant food ordered inedible sent back yet restaurant refused resolve issue filed dispute capital one initially upheld dispute however late charge reapplied got letter saying change denied wanted reopen needed send letter explaining however charge still account heard anything regard letter furthermore proof validity sent completely illegible prove charge valid,credit_card,0.8092,credit_card,0.7314,credit_card,1.111,credit_card,1.652,credit_card,46.9924,credit_card,0.5996,credit_card,0.7991,credit_card,0.7233,credit_card,0.604,credit_card,2.0284,credit_card,1.2054,credit_card,3.0594,credit_card,4.4861,credit_card,34.3747
277,credit_card,shopping website offered credit card given prequalification option however introducing data last number social hard inquiry made equifax report authorize consultation damaging credit history advertisement said impact credit history would like ask hard inquiry excluded,credit_card,0.6032,credit_card,0.6292,credit_reporting,1.6399,credit_card,1.6262,credit_card,42.3832,credit_card,0.5571,credit_card,0.8169,credit_card,0.679,credit_reporting,0.564,credit_reporting,0.9043,credit_reporting,0.9636,credit_card,5.1891,credit_card,5.9188,credit_card,23.0167
278,mortgages_and_loans,went instaloan obtain loan approved given debit card fund paying back approximately towards loan borrowed started payment month year spoken instaloan see went send print history want repossess truck way running based another complaint thanks help,mortgages_and_loans,0.8109,mortgages_and_loans,1.4667,mortgages_and_loans,1.3099,mortgages_and_loans,1.5266,mortgages_and_loans,48.0139,mortgages_and_loans,0.6167,mortgages_and_loans,0.7897,mortgages_and_loans,0.9069,mortgages_and_loans,0.5735,mortgages_and_loans,0.9061,mortgages_and_loans,1.3812,mortgages_and_loans,2.1184,mortgages_and_loans,9.7081,mortgages_and_loans,27.4145
279,credit_card,tx applied amazon chase credit card card denied basis derogatory relation ship bank chase investment bank credit score call representative told card charged year ago happened back rescission hat feel bankruptcy feel discriminated customer worst credit investment whit chase approved top bank several credit inquiry affecting credit report score representative hung call explanation,credit_card,0.8091,credit_card,0.6504,credit_card,1.4173,credit_card,1.6254,credit_card,34.3915,credit_card,0.6389,credit_card,0.7912,credit_card,0.6995,credit_card,0.7495,credit_card,0.8016,credit_card,1.5686,credit_card,3.3848,credit_card,5.4077,credit_card,26.5637
280,mortgages_and_loans,mortgage purchased specialized loan servicing pay check every month record payment check cleared bank record taken account specialized loan servicing claim receive payment wife faxed bank statement show electronically cashed check called representative helped say open report try find payment sent rude unhelpful credit score dropped point showing delinquent payment yet time,mortgages_and_loans,1.1323,mortgages_and_loans,0.701,mortgages_and_loans,1.6279,mortgages_and_loans,0.7863,mortgages_and_loans,61.335,mortgages_and_loans,0.5772,mortgages_and_loans,0.5778,mortgages_and_loans,0.8394,mortgages_and_loans,0.6114,mortgages_and_loans,2.6203,mortgages_and_loans,1.0099,mortgages_and_loans,3.1389,mortgages_and_loans,2.2321,mortgages_and_loans,19.5536
281,debt_collection,routinely receive call leave name last social security number state need speak attorney back called back spoke woman stated unpaid debt card one card resolved paid via debt consolidator arranged payment via phillips cohen debt consolidated paid full agreement threatened go court turning etc tired threat something paid resolved given debt consolidators information time go away,debt_collection,0.8656,debt_collection,0.702,debt_collection,1.1166,debt_collection,1.6475,debt_collection,80.889,debt_collection,0.6224,debt_collection,0.6336,debt_collection,0.7677,debt_collection,0.6926,debt_collection,0.7468,debt_collection,1.1047,debt_collection,3.276,debt_collection,6.329,debt_collection,26.7035
282,mortgages_and_loans,loan reclassified commercial loan called spoke different representative one minute call three agent indicated loan coming commercial loan last person spoke supervisor named indicated loan indeed federal loan navient classifies commercial navient bought loan owned navient federal law like care act apply illegal u law,mortgages_and_loans,0.6451,mortgages_and_loans,0.5033,mortgages_and_loans,1.7314,mortgages_and_loans,1.7291,mortgages_and_loans,93.8916,mortgages_and_loans,0.7085,mortgages_and_loans,0.7444,mortgages_and_loans,0.905,mortgages_and_loans,0.7005,mortgages_and_loans,0.9878,mortgages_and_loans,1.8377,mortgages_and_loans,3.0622,mortgages_and_loans,3.8703,mortgages_and_loans,19.8377
283,credit_reporting,following hard inquiry removed credit report credco authorize bank pull credit,credit_reporting,1.3119,credit_reporting,0.5128,credit_reporting,1.5236,credit_reporting,0.9034,credit_reporting,94.7079,credit_reporting,0.5917,credit_reporting,0.836,credit_reporting,0.8481,credit_reporting,0.7938,credit_reporting,0.7959,credit_reporting,1.53,credit_reporting,3.2567,credit_reporting,2.7478,credit_reporting,17.8954
284,credit_reporting,account credit report mine reason checked credit report today trying buy car soon know account belongs credit report already filed police report contract company benefit anything account money good service benefit take part payment made towards account filed report best knowledge,credit_reporting,0.8093,credit_reporting,0.6261,credit_reporting,1.9361,credit_reporting,1.83,credit_reporting,5.8281,credit_reporting,0.6966,credit_reporting,0.7762,credit_reporting,0.8642,credit_reporting,0.9042,credit_reporting,0.8059,credit_reporting,1.1279,credit_reporting,2.518,credit_reporting,2.9671,credit_reporting,28.6493
285,credit_reporting,submitted complaint cfpb regard experian reporting inaccurate bankruptcy credit report experian response mailed stated verified bankruptcy information however received documentation deleted inaccurately reported bankruptcy credit file possible experian verified information deleted inaccurate information thier file,credit_reporting,0.9127,credit_reporting,1.0794,credit_reporting,1.831,credit_reporting,1.4228,credit_reporting,66.2811,credit_reporting,0.6008,credit_reporting,0.7495,credit_reporting,0.7462,credit_reporting,0.929,credit_reporting,2.1338,credit_reporting,1.289,credit_reporting,2.4974,credit_reporting,2.4205,credit_reporting,23.397
286,mortgages_and_loans,santander consumer usa involved law suit illinois involved included bad practice interest rate made credit score sold car gap insurance without knowledge witch made car payment month year contract loan vehicle year balance original price santanders aqreed remove credit report also aqreed giveness loan give title vehicle already paid next step filing civil law suit attorney,mortgages_and_loans,0.5764,credit_reporting,1.0448,mortgages_and_loans,2.2407,mortgages_and_loans,1.4191,mortgages_and_loans,51.0514,mortgages_and_loans,0.7032,mortgages_and_loans,0.6917,mortgages_and_loans,0.8217,mortgages_and_loans,0.6794,mortgages_and_loans,0.9079,mortgages_and_loans,1.5323,mortgages_and_loans,4.2807,mortgages_and_loans,6.2258,mortgages_and_loans,17.9271
287,credit_reporting,sent letter regarding inaccurate unknown thing credit report day day later received response yet feel like taken advantage ignored dispute section plainly stated failure investigate item within day give reason immediately remove item credit report day deleted promptly demand account deleted immediately file litigation due stress caused information also impacted data breach may got hand wrong person,credit_reporting,0.6325,credit_reporting,0.7792,credit_reporting,1.5262,credit_reporting,1.6282,credit_reporting,22.2133,credit_reporting,0.8026,credit_reporting,0.7476,credit_reporting,0.7443,credit_reporting,0.7976,credit_reporting,1.1053,credit_reporting,1.3069,credit_reporting,5.4966,credit_reporting,2.0029,credit_reporting,23.7467
288,debt_collection,thursday pacific std time cbe group contacted via cellular phone attempting collect debt owe representative stated knowingly called cell phone violation tcpa representative stated got unlisted private phone number someone refused say simply impossible scenario could occurred gather information highly illegal unmask truth public better take notice type criminal walking free throughout usa,debt_collection,3.1647,debt_collection,0.7681,debt_collection,1.3204,debt_collection,1.8316,debt_collection,59.0775,debt_collection,0.5995,debt_collection,0.5522,debt_collection,0.8023,debt_collection,0.5979,debt_collection,0.9045,debt_collection,1.0759,debt_collection,2.375,debt_collection,3.2777,debt_collection,18.2357
289,credit_reporting,account show pas due payment card paid since activity shown account,credit_card,0.8082,credit_card,0.6377,credit_reporting,2.1388,credit_card,1.828,credit_card,115.3828,credit_card,0.6133,credit_card,0.7529,credit_card,0.7286,credit_card,0.6049,credit_reporting,0.8066,credit_reporting,1.1506,credit_card,12.9556,credit_card,3.3635,credit_card,16.5432
